lat,lon,pi,zwd,n_stations
25.000000,-145.000000,0.158968,64.646052,5.000000
25.000000,-140.000000,0.158935,64.646052,5.000000
25.000000,-135.000000,0.158845,64.646052,5.000000
25.000000,-130.000000,0.161854,68.724606,5.000000
25.000000,-125.000000,0.163327,85.338463,5.000000
25.000000,-120.000000,0.162063,85.338463,5.000000
25.000000,-115.000000,0.163011,89.948066,5.000000
25.000000,-110.000000,0.164148,96.352413,5.000000
25.000000,-105.000000,0.163625,105.837619,5.000000
25.000000,-100.000000,0.163495,117.773889,5.000000
25.000000,-95.000000,0.163145,121.561879,5.000000
25.000000,-90.000000,0.163065,114.532387,5.000000
25.000000,-85.000000,0.163560,123.332989,5.000000
25.000000,-80.000000,0.162763,115.755756,5.000000
25.000000,-75.000000,0.163833,124.102075,5.000000
25.000000,-70.000000,0.162929,123.726404,5.000000
25.000000,-65.000000,0.163832,127.425074,5.000000
25.000000,-60.000000,0.163457,129.591177,5.000000
25.000000,-55.000000,0.163460,129.591177,5.000000
25.000000,-50.000000,0.159307,119.754680,5.000000
25.000000,-45.000000,0.160640,119.754680,5.000000
25.000000,-40.000000,0.160102,105.355316,5.000000
25.000000,-35.000000,0.158455,74.751549,5.000000
25.000000,-30.000000,0.161478,62.629870,5.000000
25.000000,-25.000000,0.161492,62.629870,5.000000
25.000000,-20.000000,0.164567,62.274897,5.000000
25.000000,-15.000000,0.164226,62.274897,5.000000
25.000000,-10.000000,0.162759,62.274897,5.000000
25.000000,-5.000000,0.163972,62.611805,5.000000
25.000000,0.000000,0.163438,65.622386,5.000000
25.000000,5.000000,0.164603,65.622386,5.000000
25.000000,10.000000,0.161895,67.220278,5.000000
25.000000,15.000000,0.161297,67.325609,5.000000
25.000000,20.000000,0.163180,60.457248,5.000000
25.000000,25.000000,0.161490,63.351601,5.000000
25.000000,30.000000,0.161746,63.223133,5.000000
25.000000,35.000000,0.162726,69.249408,5.000000
25.000000,40.000000,0.164182,71.173789,5.000000
25.000000,45.000000,0.164989,76.740598,5.000000
25.000000,50.000000,0.165612,82.398763,5.000000
25.000000,55.000000,0.165797,78.268371,5.000000
25.000000,60.000000,0.164697,68.430815,5.000000
25.000000,65.000000,0.165451,108.380465,5.000000
25.000000,70.000000,0.165820,153.422348,5.000000
25.000000,75.000000,0.165167,149.120805,5.000000
25.000000,80.000000,0.165261,152.810839,5.000000
25.000000,85.000000,0.165386,166.393825,5.000000
25.000000,90.000000,0.165854,166.393825,5.000000
25.000000,95.000000,0.162188,131.031957,5.000000
25.000000,100.000000,0.162708,131.031957,5.000000
25.000000,105.000000,0.161778,130.866293,5.000000
25.000000,110.000000,0.161285,126.992356,5.000000
25.000000,115.000000,0.162256,148.450478,5.000000
25.000000,120.000000,0.163348,154.117154,5.000000
25.000000,125.000000,0.162155,142.473738,5.000000
25.000000,130.000000,0.162431,139.986561,5.000000
25.000000,135.000000,0.161259,134.679164,5.000000
25.000000,140.000000,0.160496,124.343280,5.000000
25.000000,145.000000,0.161733,144.394622,5.000000
25.000000,150.000000,0.161246,145.103038,5.000000
25.000000,155.000000,0.158214,140.230634,5.000000
25.000000,160.000000,0.160617,140.230634,5.000000
25.000000,165.000000,0.156183,118.151948,5.000000
25.000000,170.000000,0.156289,118.312823,5.000000
25.000000,175.000000,0.158056,126.160491,5.000000
30.000000,-180.000000,0.153613,57.206566,5.000000
30.000000,-175.000000,0.153192,57.206566,5.000000
30.000000,-170.000000,0.153200,57.206566,5.000000
30.000000,-165.000000,0.154196,56.899600,5.000000
30.000000,-160.000000,0.158197,62.189253,5.000000
30.000000,-155.000000,0.158283,61.572851,5.000000
30.000000,-150.000000,0.159063,64.646052,5.000000
30.000000,-145.000000,0.158870,64.646052,5.000000
30.000000,-140.000000,0.158740,64.646052,5.000000
30.000000,-135.000000,0.157563,57.466304,5.000000
30.000000,-130.000000,0.161583,60.142015,5.000000
30.000000,-125.000000,0.162457,68.724606,5.000000
30.000000,-120.000000,0.163032,73.409285,5.000000
30.000000,-115.000000,0.162589,72.630724,5.000000
30.000000,-110.000000,0.163720,88.643966,5.000000
30.000000,-105.000000,0.163355,71.702301,5.000000
30.000000,-100.000000,0.161957,89.141818,5.000000
30.000000,-95.000000,0.161819,96.319110,5.000000
30.000000,-90.000000,0.161159,91.542032,5.000000
30.000000,-85.000000,0.161364,97.978658,5.000000
30.000000,-80.000000,0.161405,101.980825,5.000000
30.000000,-75.000000,0.162012,101.980825,5.000000
30.000000,-70.000000,0.161789,104.199318,5.000000
30.000000,-65.000000,0.161835,108.388154,5.000000
30.000000,-60.000000,0.161001,102.844870,5.000000
30.000000,-55.000000,0.159673,101.150963,5.000000
30.000000,-50.000000,0.157037,85.202597,5.000000
30.000000,-45.000000,0.157615,85.202597,5.000000
30.000000,-40.000000,0.158867,84.033902,5.000000
30.000000,-35.000000,0.160822,60.763924,5.000000
30.000000,-30.000000,0.163072,62.629870,5.000000
30.000000,-25.000000,0.163082,62.629870,5.000000
30.000000,-20.000000,0.161471,62.629870,5.000000
30.000000,-15.000000,0.162364,66.029154,5.000000
30.000000,-10.000000,0.161678,66.029154,5.000000
30.000000,-5.000000,0.162068,65.595755,5.000000
30.000000,0.000000,0.163004,68.975224,5.000000
30.000000,5.000000,0.162644,69.550091,5.000000
30.000000,10.000000,0.163628,67.220278,5.000000
30.000000,15.000000,0.163952,67.044317,5.000000
30.000000,20.000000,0.160841,65.164847,5.000000
30.000000,25.000000,0.162294,63.351601,5.000000
30.000000,30.000000,0.160973,63.351601,5.000000
30.000000,35.000000,0.161924,61.937349,5.000000
30.000000,40.000000,0.164926,65.583093,5.000000
30.000000,45.000000,0.164258,69.144990,5.000000
30.000000,50.000000,0.163850,68.285768,5.000000
30.000000,55.000000,0.164641,61.612548,5.000000
30.000000,60.000000,0.163623,58.238468,5.000000
30.000000,65.000000,0.162663,65.456218,5.000000
30.000000,70.000000,0.164723,106.211763,5.000000
30.000000,75.000000,0.164340,128.274213,5.000000
30.000000,80.000000,0.165740,152.810839,5.000000
30.000000,85.000000,0.165677,157.650271,5.000000
30.000000,90.000000,0.163666,135.784453,5.000000
30.000000,95.000000,0.161028,99.594997,5.000000
30.000000,100.000000,0.160405,100.654143,5.000000
30.000000,105.000000,0.160670,111.944169,5.000000
30.000000,110.000000,0.160523,108.235347,5.000000
30.000000,115.000000,0.160309,106.244130,5.000000
30.000000,120.000000,0.160414,120.607639,5.000000
30.000000,125.000000,0.160920,126.806431,5.000000
30.000000,130.000000,0.160491,122.186399,5.000000
30.000000,135.000000,0.160192,112.743947,5.000000
30.000000,140.000000,0.159032,105.330123,5.000000
30.000000,145.000000,0.155656,83.599977,5.000000
30.000000,150.000000,0.155278,76.594719,5.000000
30.000000,155.000000,0.157624,96.646061,5.000000
30.000000,160.000000,0.161117,118.151948,5.000000
30.000000,165.000000,0.155242,92.341210,5.000000
30.000000,170.000000,0.154896,92.341210,5.000000
30.000000,175.000000,0.153745,73.895631,5.000000
35.000000,-180.000000,0.152330,47.394131,5.000000
35.000000,-175.000000,0.153047,57.206566,5.000000
35.000000,-170.000000,0.153064,57.206566,5.000000
35.000000,-165.000000,0.153933,56.899600,5.000000
35.000000,-160.000000,0.154434,56.913373,5.000000
35.000000,-155.000000,0.157579,63.325491,5.000000
35.000000,-150.000000,0.157562,63.768420,5.000000
35.000000,-145.000000,0.157628,64.331730,5.000000
35.000000,-140.000000,0.157542,57.466304,5.000000
35.000000,-135.000000,0.157465,57.466304,5.000000
35.000000,-130.000000,0.157487,57.466304,5.000000
35.000000,-125.000000,0.158546,55.821235,5.000000
35.000000,-120.000000,0.161763,58.551120,5.000000
35.000000,-115.000000,0.160752,57.468213,5.000000
35.000000,-110.000000,0.162856,57.570976,5.000000
35.000000,-105.000000,0.163364,63.614431,5.000000
35.000000,-100.000000,0.160986,74.704038,5.000000
35.000000,-95.000000,0.160521,85.301371,5.000000
35.000000,-90.000000,0.160815,87.660765,5.000000
35.000000,-85.000000,0.161066,89.592188,5.000000
35.000000,-80.000000,0.159073,80.632011,5.000000
35.000000,-75.000000,0.159396,80.632011,5.000000
35.000000,-70.000000,0.160520,89.673447,5.000000
35.000000,-65.000000,0.160066,89.018084,5.000000
35.000000,-60.000000,0.157828,77.060006,5.000000
35.000000,-55.000000,0.154643,68.868809,5.000000
35.000000,-50.000000,0.154977,68.868809,5.000000
35.000000,-45.000000,0.154565,68.543790,5.000000
35.000000,-40.000000,0.157463,71.293398,5.000000
35.000000,-35.000000,0.157812,59.821768,5.000000
35.000000,-30.000000,0.159300,60.763924,5.000000
35.000000,-25.000000,0.162548,61.251506,5.000000
35.000000,-20.000000,0.162557,61.251506,5.000000
35.000000,-15.000000,0.161593,61.251506,5.000000
35.000000,-10.000000,0.164134,62.336872,5.000000
35.000000,-5.000000,0.161298,69.275159,5.000000
35.000000,0.000000,0.161557,71.717600,5.000000
35.000000,5.000000,0.163167,73.080069,5.000000
35.000000,10.000000,0.160099,73.726904,5.000000
35.000000,15.000000,0.159426,72.634908,5.000000
35.000000,20.000000,0.161062,66.610196,5.000000
35.000000,25.000000,0.159412,64.413319,5.000000
35.000000,30.000000,0.160944,64.393381,5.000000
35.000000,35.000000,0.163644,61.937349,5.000000
35.000000,40.000000,0.163353,62.696428,5.000000
35.000000,45.000000,0.161852,63.558151,5.000000
35.000000,50.000000,0.163805,58.651966,5.000000
35.000000,55.000000,0.163928,53.683080,5.000000
35.000000,60.000000,0.161364,49.542128,5.000000
35.000000,65.000000,0.160766,55.417183,5.000000
35.000000,70.000000,0.161808,80.468538,5.000000
35.000000,75.000000,0.160919,82.724892,5.000000
35.000000,80.000000,0.162245,94.639038,5.000000
35.000000,85.000000,0.160976,94.350964,5.000000
35.000000,90.000000,0.162181,89.535430,5.000000
35.000000,95.000000,0.159777,78.897359,5.000000
35.000000,100.000000,0.159814,78.897359,5.000000
35.000000,105.000000,0.160207,72.836014,5.000000
35.000000,110.000000,0.159923,80.468522,5.000000
35.000000,115.000000,0.159259,87.674622,5.000000
35.000000,120.000000,0.159396,86.284343,5.000000
35.000000,125.000000,0.159350,84.745495,5.000000
35.000000,130.000000,0.158094,86.206598,5.000000
35.000000,135.000000,0.158991,94.079331,5.000000
35.000000,140.000000,0.156016,84.144797,5.000000
35.000000,145.000000,0.154861,77.895564,5.000000
35.000000,150.000000,0.153755,73.023160,5.000000
35.000000,155.000000,0.154039,70.674449,5.000000
35.000000,160.000000,0.153832,67.769794,5.000000
35.000000,165.000000,0.154560,67.769794,5.000000
35.000000,170.000000,0.151866,49.324215,5.000000
35.000000,175.000000,0.153661,47.394131,5.000000
40.000000,-180.000000,0.151965,47.394131,5.000000
40.000000,-175.000000,0.152177,47.394131,5.000000
40.000000,-170.000000,0.154335,56.899600,5.000000
40.000000,-165.000000,0.153853,56.899600,5.000000
40.000000,-160.000000,0.154674,56.913373,5.000000
40.000000,-155.000000,0.155583,61.746323,5.000000
40.000000,-150.000000,0.156413,56.377863,5.000000
40.000000,-145.000000,0.156260,58.850448,5.000000
40.000000,-140.000000,0.158283,59.293378,5.000000
40.000000,-135.000000,0.156753,59.293378,5.000000
40.000000,-130.000000,0.158960,57.466304,5.000000
40.000000,-125.000000,0.157909,57.466304,5.000000
40.000000,-120.000000,0.158552,55.821235,5.000000
40.000000,-115.000000,0.158918,51.299891,5.000000
40.000000,-110.000000,0.162982,53.483335,5.000000
40.000000,-105.000000,0.159891,52.003270,5.000000
40.000000,-100.000000,0.158650,69.437829,5.000000
40.000000,-95.000000,0.158261,72.600826,5.000000
40.000000,-90.000000,0.158771,72.600826,5.000000
40.000000,-85.000000,0.157564,66.016793,5.000000
40.000000,-80.000000,0.158007,72.162924,5.000000
40.000000,-75.000000,0.157221,72.201822,5.000000
40.000000,-70.000000,0.157491,71.546459,5.000000
40.000000,-65.000000,0.155815,73.272284,5.000000
40.000000,-60.000000,0.154706,68.868809,5.000000
40.000000,-55.000000,0.155747,68.868809,5.000000
40.000000,-50.000000,0.155374,68.543790,5.000000
40.000000,-45.000000,0.156351,68.543790,5.000000
40.000000,-40.000000,0.157774,58.688169,5.000000
40.000000,-35.000000,0.158400,59.821768,5.000000
40.000000,-30.000000,0.157066,62.090796,5.000000
40.000000,-25.000000,0.159820,62.578378,5.000000
40.000000,-20.000000,0.158406,62.578378,5.000000
40.000000,-15.000000,0.160742,65.179211,5.000000
40.000000,-10.000000,0.159459,67.849961,5.000000
40.000000,-5.000000,0.159912,67.252766,5.000000
40.000000,0.000000,0.159748,73.381411,5.000000
40.000000,5.000000,0.159969,72.548392,5.000000
40.000000,10.000000,0.159377,73.874652,5.000000
40.000000,15.000000,0.158809,76.660389,5.000000
40.000000,20.000000,0.159175,70.026979,5.000000
40.000000,25.000000,0.158433,68.374569,5.000000
40.000000,30.000000,0.160298,63.641854,5.000000
40.000000,35.000000,0.159410,66.914879,5.000000
40.000000,40.000000,0.159675,73.390664,5.000000
40.000000,45.000000,0.158684,69.760230,5.000000
40.000000,50.000000,0.158838,63.343423,5.000000
40.000000,55.000000,0.160143,57.408201,5.000000
40.000000,60.000000,0.159022,54.163229,5.000000
40.000000,65.000000,0.159587,59.269679,5.000000
40.000000,70.000000,0.158902,61.526033,5.000000
40.000000,75.000000,0.158912,61.526033,5.000000
40.000000,80.000000,0.161029,82.436818,5.000000
40.000000,85.000000,0.159261,61.462127,5.000000
40.000000,90.000000,0.158456,54.332659,5.000000
40.000000,95.000000,0.156638,51.945398,5.000000
40.000000,100.000000,0.158719,54.530105,5.000000
40.000000,105.000000,0.158741,54.530105,5.000000
40.000000,110.000000,0.157847,58.657861,5.000000
40.000000,115.000000,0.158235,59.145425,5.000000
40.000000,120.000000,0.158447,63.988376,5.000000
40.000000,125.000000,0.156786,69.111199,5.000000
40.000000,130.000000,0.154978,66.604799,5.000000
40.000000,135.000000,0.154442,67.535653,5.000000
40.000000,140.000000,0.156626,67.535653,5.000000
40.000000,145.000000,0.154991,73.023160,5.000000
40.000000,150.000000,0.156491,73.023160,5.000000
40.000000,155.000000,0.155761,68.153739,5.000000
40.000000,160.000000,0.152191,49.324215,5.000000
40.000000,165.000000,0.151663,49.324215,5.000000
40.000000,170.000000,0.151683,49.324215,5.000000
40.000000,175.000000,0.153495,47.394131,5.000000
45.000000,-180.000000,0.151998,47.394131,5.000000
45.000000,-175.000000,0.152550,45.740178,5.000000
45.000000,-170.000000,0.153329,45.433212,5.000000
45.000000,-165.000000,0.152969,45.433212,5.000000
45.000000,-160.000000,0.153720,45.446985,5.000000
45.000000,-155.000000,0.154492,51.875020,5.000000
45.000000,-150.000000,0.155344,54.566575,5.000000
45.000000,-145.000000,0.156133,56.377863,5.000000
45.000000,-140.000000,0.157595,58.850448,5.000000
45.000000,-135.000000,0.156402,58.850448,5.000000
45.000000,-130.000000,0.157583,57.893681,5.000000
45.000000,-125.000000,0.156781,57.893681,5.000000
45.000000,-120.000000,0.157532,54.107216,5.000000
45.000000,-115.000000,0.158279,51.215221,5.000000
45.000000,-110.000000,0.158373,48.801590,5.000000
45.000000,-105.000000,0.157913,50.501796,5.000000
45.000000,-100.000000,0.155804,57.141814,5.000000
45.000000,-95.000000,0.156979,60.373918,5.000000
45.000000,-90.000000,0.156551,59.535556,5.000000
45.000000,-85.000000,0.156960,63.190641,5.000000
45.000000,-80.000000,0.156209,59.208684,5.000000
45.000000,-75.000000,0.156438,64.022744,5.000000
45.000000,-70.000000,0.155379,60.992073,5.000000
45.000000,-65.000000,0.154930,57.294978,5.000000
45.000000,-60.000000,0.153172,56.263579,5.000000
45.000000,-55.000000,0.153474,56.263579,5.000000
45.000000,-50.000000,0.154054,56.263579,5.000000
45.000000,-45.000000,0.154064,56.263579,5.000000
45.000000,-40.000000,0.153128,50.330234,5.000000
45.000000,-35.000000,0.154120,53.474849,5.000000
45.000000,-30.000000,0.159325,62.090796,5.000000
45.000000,-25.000000,0.158608,62.975006,5.000000
45.000000,-20.000000,0.159358,62.975006,5.000000
45.000000,-15.000000,0.159701,62.603582,5.000000
45.000000,-10.000000,0.159148,64.554307,5.000000
45.000000,-5.000000,0.158786,64.120273,5.000000
45.000000,0.000000,0.158229,68.194457,5.000000
45.000000,5.000000,0.159679,72.490161,5.000000
45.000000,10.000000,0.158392,72.901125,5.000000
45.000000,15.000000,0.158244,76.738703,5.000000
45.000000,20.000000,0.158930,70.226679,5.000000
45.000000,25.000000,0.158460,70.735387,5.000000
45.000000,30.000000,0.159475,66.960316,5.000000
45.000000,35.000000,0.158329,69.597263,5.000000
45.000000,40.000000,0.158266,70.942049,5.000000
45.000000,45.000000,0.158368,70.942049,5.000000
45.000000,50.000000,0.157119,64.816469,5.000000
45.000000,55.000000,0.157430,62.463615,5.000000
45.000000,60.000000,0.159338,58.299561,5.000000
45.000000,65.000000,0.156787,60.555915,5.000000
45.000000,70.000000,0.157136,61.807817,5.000000
45.000000,75.000000,0.156736,61.807817,5.000000
45.000000,80.000000,0.157112,62.763137,5.000000
45.000000,85.000000,0.156555,56.640675,5.000000
45.000000,90.000000,0.157399,54.337420,5.000000
45.000000,95.000000,0.157186,49.286376,5.000000
45.000000,100.000000,0.154910,48.905143,5.000000
45.000000,105.000000,0.157631,47.383344,5.000000
45.000000,110.000000,0.156752,51.135666,5.000000
45.000000,115.000000,0.155255,52.082031,5.000000
45.000000,120.000000,0.154396,52.597259,5.000000
45.000000,125.000000,0.152907,55.307253,5.000000
45.000000,130.000000,0.155211,60.354486,5.000000
45.000000,135.000000,0.154845,61.075076,5.000000
45.000000,140.000000,0.151755,54.844159,5.000000
45.000000,145.000000,0.152602,54.610124,5.000000
45.000000,150.000000,0.153045,54.610124,5.000000
45.000000,155.000000,0.152603,49.324215,5.000000
45.000000,160.000000,0.151639,49.324215,5.000000
45.000000,165.000000,0.151484,49.324215,5.000000
45.000000,170.000000,0.151550,49.324215,5.000000
45.000000,175.000000,0.153332,47.394131,5.000000
50.000000,-180.000000,0.151871,47.394131,5.000000
50.000000,-175.000000,0.152250,44.633443,5.000000
50.000000,-170.000000,0.153226,45.433212,5.000000
50.000000,-165.000000,0.152918,45.433212,5.000000
50.000000,-160.000000,0.153407,43.304056,5.000000
50.000000,-155.000000,0.154138,46.936549,5.000000
50.000000,-150.000000,0.153927,46.936549,5.000000
50.000000,-145.000000,0.154465,51.769499,5.000000
50.000000,-140.000000,0.155482,55.599989,5.000000
50.000000,-135.000000,0.156432,58.342891,5.000000
50.000000,-130.000000,0.156397,58.342891,5.000000
50.000000,-125.000000,0.157512,57.386124,5.000000
50.000000,-120.000000,0.155961,55.526058,5.000000
50.000000,-115.000000,0.156239,51.999765,5.000000
50.000000,-110.000000,0.155619,46.131252,5.000000
50.000000,-105.000000,0.156090,47.831457,5.000000
50.000000,-100.000000,0.154345,47.100620,5.000000
50.000000,-95.000000,0.154153,48.478108,5.000000
50.000000,-90.000000,0.154599,48.746084,5.000000
50.000000,-85.000000,0.154258,48.029969,5.000000
50.000000,-80.000000,0.153412,45.816881,5.000000
50.000000,-75.000000,0.154259,48.077833,5.000000
50.000000,-70.000000,0.153516,51.899392,5.000000
50.000000,-65.000000,0.153176,52.068598,5.000000
50.000000,-60.000000,0.155171,56.263579,5.000000
50.000000,-55.000000,0.154777,56.263579,5.000000
50.000000,-50.000000,0.153130,50.330234,5.000000
50.000000,-45.000000,0.153066,50.330234,5.000000
50.000000,-40.000000,0.152696,47.720193,5.000000
50.000000,-35.000000,0.155212,52.647110,5.000000
50.000000,-30.000000,0.153616,49.161482,5.000000
50.000000,-25.000000,0.155679,56.781004,5.000000
50.000000,-20.000000,0.158660,61.229590,5.000000
50.000000,-15.000000,0.157736,64.269227,5.000000
50.000000,-10.000000,0.157657,60.795556,5.000000
50.000000,-5.000000,0.157593,63.544733,5.000000
50.000000,0.000000,0.157088,57.932464,5.000000
50.000000,5.000000,0.157426,57.347732,5.000000
50.000000,10.000000,0.157236,56.363735,5.000000
50.000000,15.000000,0.157365,60.020033,5.000000
50.000000,20.000000,0.157151,64.490733,5.000000
50.000000,25.000000,0.156759,65.796239,5.000000
50.000000,30.000000,0.156451,64.776900,5.000000
50.000000,35.000000,0.157303,64.127714,5.000000
50.000000,40.000000,0.156916,58.497678,5.000000
50.000000,45.000000,0.156335,58.497678,5.000000
50.000000,50.000000,0.156972,56.825779,5.000000
50.000000,55.000000,0.155065,53.327359,5.000000
50.000000,60.000000,0.154178,49.854823,5.000000
50.000000,65.000000,0.154497,50.722188,5.000000
50.000000,70.000000,0.157265,60.434587,5.000000
50.000000,75.000000,0.157647,60.434587,5.000000
50.000000,80.000000,0.154703,55.409337,5.000000
50.000000,85.000000,0.154817,51.511042,5.000000
50.000000,90.000000,0.154655,50.514893,5.000000
50.000000,95.000000,0.155946,49.563803,5.000000
50.000000,100.000000,0.153817,48.415815,5.000000
50.000000,105.000000,0.154754,44.731561,5.000000
50.000000,110.000000,0.154781,45.755180,5.000000
50.000000,115.000000,0.152426,43.883026,5.000000
50.000000,120.000000,0.150809,45.374963,5.000000
50.000000,125.000000,0.152559,48.692137,5.000000
50.000000,130.000000,0.153231,54.123569,5.000000
50.000000,135.000000,0.152698,54.844159,5.000000
50.000000,140.000000,0.151911,54.844159,5.000000
50.000000,145.000000,0.150829,49.724026,5.000000
50.000000,150.000000,0.151561,49.708159,5.000000
50.000000,155.000000,0.152408,49.324215,5.000000
50.000000,160.000000,0.151842,49.324215,5.000000
50.000000,165.000000,0.151366,49.324215,5.000000
50.000000,170.000000,0.149917,46.143247,5.000000
50.000000,175.000000,0.153238,47.394131,5.000000
55.000000,-180.000000,0.151705,44.692311,5.000000
55.000000,-175.000000,0.151770,44.633443,5.000000
55.000000,-170.000000,0.152877,45.433212,5.000000
55.000000,-165.000000,0.152922,45.433212,5.000000
55.000000,-160.000000,0.153292,43.304056,5.000000
55.000000,-155.000000,0.153334,43.304056,5.000000
55.000000,-150.000000,0.153943,46.936549,5.000000
55.000000,-145.000000,0.153778,46.936549,5.000000
55.000000,-140.000000,0.155013,53.734528,5.000000
55.000000,-135.000000,0.154598,53.458188,5.000000
55.000000,-130.000000,0.154692,53.458188,5.000000
55.000000,-125.000000,0.155428,54.341024,5.000000
55.000000,-120.000000,0.153568,51.003285,5.000000
55.000000,-115.000000,0.155977,47.250975,5.000000
55.000000,-110.000000,0.155203,45.848424,5.000000
55.000000,-105.000000,0.152358,42.454190,5.000000
55.000000,-100.000000,0.154898,42.823244,5.000000
55.000000,-95.000000,0.150733,38.509643,5.000000
55.000000,-90.000000,0.153104,41.557461,5.000000
55.000000,-85.000000,0.150917,38.982343,5.000000
55.000000,-80.000000,0.151122,38.976513,5.000000
55.000000,-75.000000,0.152190,41.237465,5.000000
55.000000,-70.000000,0.151597,42.133221,5.000000
55.000000,-65.000000,0.153089,45.711302,5.000000
55.000000,-60.000000,0.152303,45.711302,5.000000
55.000000,-55.000000,0.152018,47.566223,5.000000
55.000000,-50.000000,0.152335,47.566223,5.000000
55.000000,-45.000000,0.152963,47.720193,5.000000
55.000000,-40.000000,0.153766,45.691849,5.000000
55.000000,-35.000000,0.153066,45.691849,5.000000
55.000000,-30.000000,0.154723,47.034947,5.000000
55.000000,-25.000000,0.153433,47.034947,5.000000
55.000000,-20.000000,0.156031,52.803874,5.000000
55.000000,-15.000000,0.155298,52.803874,5.000000
55.000000,-10.000000,0.156362,54.635805,5.000000
55.000000,-5.000000,0.155945,55.977953,5.000000
55.000000,0.000000,0.155956,53.456386,5.000000
55.000000,5.000000,0.155953,55.872069,5.000000
55.000000,10.000000,0.155842,55.782887,5.000000
55.000000,15.000000,0.155993,58.165880,5.000000
55.000000,20.000000,0.155934,58.808251,5.000000
55.000000,25.000000,0.155281,59.703996,5.000000
55.000000,30.000000,0.155658,59.309618,5.000000
55.000000,35.000000,0.154930,56.386462,5.000000
55.000000,40.000000,0.154932,54.484814,5.000000
55.000000,45.000000,0.155474,55.055930,5.000000
55.000000,50.000000,0.154790,53.369281,5.000000
55.000000,55.000000,0.154708,51.592073,5.000000
55.000000,60.000000,0.153498,49.375317,5.000000
55.000000,65.000000,0.154486,49.375317,5.000000
55.000000,70.000000,0.154620,48.596177,5.000000
55.000000,75.000000,0.152896,48.810233,5.000000
55.000000,80.000000,0.152364,49.271425,5.000000
55.000000,85.000000,0.154152,50.769778,5.000000
55.000000,90.000000,0.153313,48.057012,5.000000
55.000000,95.000000,0.153528,48.417044,5.000000
55.000000,100.000000,0.151210,47.189208,5.000000
55.000000,105.000000,0.151047,45.200563,5.000000
55.000000,110.000000,0.152082,44.093753,5.000000
55.000000,115.000000,0.150697,43.379607,5.000000
55.000000,120.000000,0.151961,42.948342,5.000000
55.000000,125.000000,0.151778,45.102901,5.000000
55.000000,130.000000,0.149165,42.194859,5.000000
55.000000,135.000000,0.151071,47.320096,5.000000
55.000000,140.000000,0.149080,46.307539,5.000000
55.000000,145.000000,0.149142,45.317341,5.000000
55.000000,150.000000,0.150894,47.342771,5.000000
55.000000,155.000000,0.150975,47.503647,5.000000
55.000000,160.000000,0.150081,46.143247,5.000000
55.000000,165.000000,0.149934,46.143247,5.000000
55.000000,170.000000,0.149994,46.143247,5.000000
55.000000,175.000000,0.153159,47.394131,5.000000
60.000000,-180.000000,0.152109,44.633443,5.000000
60.000000,-175.000000,0.152912,45.433212,5.000000
60.000000,-170.000000,0.151652,41.383596,5.000000
60.000000,-165.000000,0.151698,41.383596,5.000000
60.000000,-160.000000,0.151534,41.383596,5.000000
60.000000,-155.000000,0.153330,43.304056,5.000000
60.000000,-150.000000,0.153014,43.304056,5.000000
60.000000,-145.000000,0.152554,45.272482,5.000000
60.000000,-140.000000,0.152397,46.489193,5.000000
60.000000,-135.000000,0.153259,47.038947,5.000000
60.000000,-130.000000,0.153995,48.110558,5.000000
60.000000,-125.000000,0.154400,48.110558,5.000000
60.000000,-120.000000,0.154503,45.655654,5.000000
60.000000,-115.000000,0.152977,45.655654,5.000000
60.000000,-110.000000,0.150619,40.186874,5.000000
60.000000,-105.000000,0.153253,38.140589,5.000000
60.000000,-100.000000,0.149576,34.262975,5.000000
60.000000,-95.000000,0.150610,35.922430,5.000000
60.000000,-90.000000,0.151720,36.223459,5.000000
60.000000,-85.000000,0.149893,34.911121,5.000000
60.000000,-80.000000,0.150294,36.550316,5.000000
60.000000,-75.000000,0.149253,35.008989,5.000000
60.000000,-70.000000,0.151326,38.983477,5.000000
60.000000,-65.000000,0.151104,38.983477,5.000000
60.000000,-60.000000,0.151757,38.140679,5.000000
60.000000,-55.000000,0.151046,38.140679,5.000000
60.000000,-50.000000,0.150553,38.294649,5.000000
60.000000,-45.000000,0.153222,40.291635,5.000000
60.000000,-40.000000,0.152278,32.770758,5.000000
60.000000,-35.000000,0.151657,37.307045,5.000000
60.000000,-30.000000,0.153709,40.580723,5.000000
60.000000,-25.000000,0.152286,40.580723,5.000000
60.000000,-20.000000,0.154150,47.744039,5.000000
60.000000,-15.000000,0.155180,51.135277,5.000000
60.000000,-10.000000,0.155203,51.135277,5.000000
60.000000,-5.000000,0.155764,53.418030,5.000000
60.000000,0.000000,0.155482,50.225348,5.000000
60.000000,5.000000,0.155131,50.744245,5.000000
60.000000,10.000000,0.155300,51.476774,5.000000
60.000000,15.000000,0.154792,52.562447,5.000000
60.000000,20.000000,0.155298,54.410941,5.000000
60.000000,25.000000,0.154491,52.227054,5.000000
60.000000,30.000000,0.154377,52.710610,5.000000
60.000000,35.000000,0.154137,52.035389,5.000000
60.000000,40.000000,0.154817,52.872475,5.000000
60.000000,45.000000,0.154740,52.872475,5.000000
60.000000,50.000000,0.154478,52.022218,5.000000
60.000000,55.000000,0.153546,50.268146,5.000000
60.000000,60.000000,0.153179,48.328113,5.000000
60.000000,65.000000,0.152238,47.100427,5.000000
60.000000,70.000000,0.151657,46.656671,5.000000
